style_id,status,2015,2016,2017,2018,2019,2020,2021,2022-01,2022-02,2022-03,2022-04,qt_sales_order,total_sales_2022,qt_on_hand,monthly_avg_2022,wholesale_price,color,country_of_origin,warranty,band_color,band_material,case_material,clasp_type,dial_color,movement_type,water_resistant,max_cart_qty,retail_price,collection,gender,case_size,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12
AM4141,No status reported,54.0,135.0,204.0,201.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,Mother of pearl,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless steel,Stainless steel,No clasp type reported,Mother of pearl,Quartz,50m - 160ft - 5atm,10000.0,110.0,Serena,Ladies,28.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,15.0,15.111111111111112,15.111111111111112,15.111111111111112,15.111111111111112,15.111111111111112,15.111111111111112,15.111111111111112,15.111111111111112,15.111111111111112,22.666666666666668,22.666666666666668,22.666666666666668,14.888888888888888,14.888888888888888,14.888888888888888,14.888888888888888,14.888888888888888,14.888888888888888,14.888888888888888,14.888888888888888,14.888888888888888,22.333333333333332,22.333333333333332,22.333333333333332,10.518518518518519,10.518518518518519,10.518518518518519,10.518518518518519,10.518518518518519,10.518518518518519,10.518518518518519,10.518518518518519,10.518518518518519,15.777777777777779,15.777777777777779,15.777777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4183,Discd,70.0,170.0,174.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,Mother of pearl,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless steel,Stainless steel,Deployment,Mother of pearl,Quartz,100m - 330ft - 10atm,10000.0,129.0,Colleague,Ladies,28.0,5.185185185185185,5.185185185185185,5.185185185185185,5.185185185185185,5.185185185185185,5.185185185185185,5.185185185185185,5.185185185185185,5.185185185185185,7.777777777777778,7.777777777777778,7.777777777777778,12.592592592592593,12.592592592592593,12.592592592592593,12.592592592592593,12.592592592592593,12.592592592592593,12.592592592592593,12.592592592592593,12.592592592592593,18.88888888888889,18.88888888888889,18.88888888888889,12.888888888888888,12.888888888888888,12.888888888888888,12.888888888888888,12.888888888888888,12.888888888888888,12.888888888888888,12.888888888888888,12.888888888888888,19.333333333333332,19.333333333333332,19.333333333333332,9.703703703703704,9.703703703703704,9.703703703703704,9.703703703703704,9.703703703703704,9.703703703703704,9.703703703703704,9.703703703703704,9.703703703703704,14.555555555555555,14.555555555555555,14.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4481,No status reported,72.0,133.0,251.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.3,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,149.0,Cecile,Ladies,40.0,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,8.0,8.0,8.0,9.851851851851853,9.851851851851853,9.851851851851853,9.851851851851853,9.851851851851853,9.851851851851853,9.851851851851853,9.851851851851853,9.851851851851853,14.777777777777779,14.777777777777779,14.777777777777779,18.59259259259259,18.59259259259259,18.59259259259259,18.59259259259259,18.59259259259259,18.59259259259259,18.59259259259259,18.59259259259259,18.59259259259259,27.88888888888889,27.88888888888889,27.88888888888889,2.444444444444444,2.444444444444444,2.444444444444444,2.444444444444444,2.444444444444444,2.444444444444444,2.444444444444444,2.444444444444444,2.444444444444444,3.6666666666666665,3.6666666666666665,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4482,Discd,0.0,164.0,138.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,165.0,Cecile,Ladies,No case size reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.148148148148147,12.148148148148147,12.148148148148147,12.148148148148147,12.148148148148147,12.148148148148147,12.148148148148147,12.148148148148147,12.148148148148147,18.22222222222222,18.22222222222222,18.22222222222222,10.222222222222223,10.222222222222223,10.222222222222223,10.222222222222223,10.222222222222223,10.222222222222223,10.222222222222223,10.222222222222223,10.222222222222223,15.333333333333334,15.333333333333334,15.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4483,No status reported,49.0,106.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,169.0,Cecile,Ladies,40.0,3.6296296296296293,3.6296296296296293,3.6296296296296293,3.6296296296296293,3.6296296296296293,3.6296296296296293,3.6296296296296293,3.6296296296296293,3.6296296296296293,5.444444444444444,5.444444444444444,5.444444444444444,7.851851851851852,7.851851851851852,7.851851851851852,7.851851851851852,7.851851851851852,7.851851851851852,7.851851851851852,7.851851851851852,7.851851851851852,11.777777777777779,11.777777777777779,11.777777777777779,10.888888888888888,10.888888888888888,10.888888888888888,10.888888888888888,10.888888888888888,10.888888888888888,10.888888888888888,10.888888888888888,10.888888888888888,16.333333333333332,16.333333333333332,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4508,Discd,46.0,96.0,83.0,174.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,Gold,Japan - JP,2 - Year International Limited Warranty,Rose gold,Stainless steel,Stainless steel,No clasp type reported,Gold,Quartz,50m - 160ft - 5atm,10000.0,125.0,Serena,Ladies,28.0,3.407407407407408,3.407407407407408,3.407407407407408,3.407407407407408,3.407407407407408,3.407407407407408,3.407407407407408,3.407407407407408,3.407407407407408,5.111111111111112,5.111111111111112,5.111111111111112,7.111111111111111,7.111111111111111,7.111111111111111,7.111111111111111,7.111111111111111,7.111111111111111,7.111111111111111,7.111111111111111,7.111111111111111,10.666666666666666,10.666666666666666,10.666666666666666,6.148148148148149,6.148148148148149,6.148148148148149,6.148148148148149,6.148148148148149,6.148148148148149,6.148148148148149,6.148148148148149,6.148148148148149,9.222222222222223,9.222222222222223,9.222222222222223,12.888888888888888,12.888888888888888,12.888888888888888,12.888888888888888,12.888888888888888,12.888888888888888,12.888888888888888,12.888888888888888,12.888888888888888,19.333333333333332,19.333333333333332,19.333333333333332,4.370370370370371,4.370370370370371,4.370370370370371,4.370370370370371,4.370370370370371,4.370370370370371,4.370370370370371,4.370370370370371,4.370370370370371,6.555555555555556,6.555555555555556,6.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4509,Discd,79.0,153.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Cecile,Ladies,No case size reported,5.851851851851851,5.851851851851851,5.851851851851851,5.851851851851851,5.851851851851851,5.851851851851851,5.851851851851851,5.851851851851851,5.851851851851851,8.777777777777777,8.777777777777777,8.777777777777777,11.333333333333334,11.333333333333334,11.333333333333334,11.333333333333334,11.333333333333334,11.333333333333334,11.333333333333334,11.333333333333334,11.333333333333334,17.0,17.0,17.0,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4511,Discd,62.0,115.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,145.0,Cecile,Ladies,No case size reported,4.592592592592593,4.592592592592593,4.592592592592593,4.592592592592593,4.592592592592593,4.592592592592593,4.592592592592593,4.592592592592593,4.592592592592593,6.888888888888889,6.888888888888889,6.888888888888889,8.518518518518519,8.518518518518519,8.518518518518519,8.518518518518519,8.518518518518519,8.518518518518519,8.518518518518519,8.518518518518519,8.518518518518519,12.777777777777779,12.777777777777779,12.777777777777779,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4522,Discd,27.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,165.0,Cecile,Ladies,No case size reported,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.037037037037037,5.037037037037037,5.037037037037037,5.037037037037037,5.037037037037037,5.037037037037037,5.037037037037037,5.037037037037037,5.037037037037037,7.555555555555556,7.555555555555556,7.555555555555556,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4532,Discd,47.0,57.0,31.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.3,Nude,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless steel,Buckle,White,Quartz,100m - 330ft - 10atm,10000.0,149.0,Cecile,Ladies,40.0,3.4814814814814814,3.4814814814814814,3.4814814814814814,3.4814814814814814,3.4814814814814814,3.4814814814814814,3.4814814814814814,3.4814814814814814,3.4814814814814814,5.222222222222222,5.222222222222222,5.222222222222222,4.222222222222222,4.222222222222222,4.222222222222222,4.222222222222222,4.222222222222222,4.222222222222222,4.222222222222222,4.222222222222222,4.222222222222222,6.333333333333333,6.333333333333333,6.333333333333333,2.2962962962962963,2.2962962962962963,2.2962962962962963,2.2962962962962963,2.2962962962962963,2.2962962962962963,2.2962962962962963,2.2962962962962963,2.2962962962962963,3.4444444444444446,3.4444444444444446,3.4444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5555555555555554,3.5555555555555554,3.5555555555555554,3.5555555555555554,3.5555555555555554,3.5555555555555554,3.5555555555555554,3.5555555555555554,3.5555555555555554,5.333333333333333,5.333333333333333,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4576,Discd,35.0,72.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Cecile,Ladies,No case size reported,2.5925925925925926,2.5925925925925926,2.5925925925925926,2.5925925925925926,2.5925925925925926,2.5925925925925926,2.5925925925925926,2.5925925925925926,2.5925925925925926,3.888888888888889,3.888888888888889,3.888888888888889,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,8.0,8.0,8.0,1.1851851851851851,1.1851851851851851,1.1851851851851851,1.1851851851851851,1.1851851851851851,1.1851851851851851,1.1851851851851851,1.1851851851851851,1.1851851851851851,1.7777777777777777,1.7777777777777777,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4578,Discd,30.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,145.0,Cecile,Ladies,No case size reported,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.6296296296296293,3.6296296296296293,3.6296296296296293,3.6296296296296293,3.6296296296296293,3.6296296296296293,3.6296296296296293,3.6296296296296293,3.6296296296296293,5.444444444444444,5.444444444444444,5.444444444444444,1.1851851851851851,1.1851851851851851,1.1851851851851851,1.1851851851851851,1.1851851851851851,1.1851851851851851,1.1851851851851851,1.1851851851851851,1.1851851851851851,1.7777777777777777,1.7777777777777777,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4616,Discd,60.0,144.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,195.0,Cecile,Ladies,No case size reported,4.444444444444445,4.444444444444445,4.444444444444445,4.444444444444445,4.444444444444445,4.444444444444445,4.444444444444445,4.444444444444445,4.444444444444445,6.666666666666667,6.666666666666667,6.666666666666667,10.666666666666666,10.666666666666666,10.666666666666666,10.666666666666666,10.666666666666666,10.666666666666666,10.666666666666666,10.666666666666666,10.666666666666666,16.0,16.0,16.0,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4628,Discd,30.0,57.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,145.0,Cecile,Ladies,40.0,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,3.3333333333333335,3.3333333333333335,3.3333333333333335,4.222222222222222,4.222222222222222,4.222222222222222,4.222222222222222,4.222222222222222,4.222222222222222,4.222222222222222,4.222222222222222,4.222222222222222,6.333333333333333,6.333333333333333,6.333333333333333,6.814814814814816,6.814814814814816,6.814814814814816,6.814814814814816,6.814814814814816,6.814814814814816,6.814814814814816,6.814814814814816,6.814814814814816,10.222222222222223,10.222222222222223,10.222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4638,Discd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,105.0,Cecile,Ladies,No case size reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4641,Discd,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Cecile,Ladies,No case size reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.037037037037037,1.037037037037037,1.037037037037037,1.037037037037037,1.037037037037037,1.037037037037037,1.037037037037037,1.037037037037037,1.037037037037037,1.5555555555555556,1.5555555555555556,1.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4644,Discd,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Cecile,Ladies,No case size reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4814814814814816,1.4814814814814816,1.4814814814814816,1.4814814814814816,1.4814814814814816,1.4814814814814816,1.4814814814814816,1.4814814814814816,1.4814814814814816,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BQ1010,No status reported,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,Black,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless steel,Stainless steel,Deployment,Black,Quartz,50m - 160ft - 5atm,10000.0,129.0,Rhett,Mens,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.259259259259259,7.259259259259259,7.259259259259259,7.259259259259259,7.259259259259259,7.259259259259259,7.259259259259259,7.259259259259259,7.259259259259259,10.888888888888888,10.888888888888888,10.888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BQ1130,Discd,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless steel,Buckle,Black,Quartz,50m - 160ft - 5atm,10000.0,139.0,Flynn,Mens,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6296296296296293,3.6296296296296293,3.6296296296296293,3.6296296296296293,3.6296296296296293,3.6296296296296293,3.6296296296296293,3.6296296296296293,3.6296296296296293,5.444444444444444,5.444444444444444,5.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BQ3115,No status reported,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless steel,Stainless steel,Deployment,Silver,Quartz,50m - 160ft - 5atm,10000.0,139.0,Suitor,Ladies,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.259259259259259,7.259259259259259,7.259259259259259,7.259259259259259,7.259259259259259,7.259259259259259,7.259259259259259,7.259259259259259,7.259259259259259,10.888888888888888,10.888888888888888,10.888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BQ3184,No status reported,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3,Rose gold,Japan - JP,2 - Year International Limited Warranty,Rose gold,Stainless steel,Stainless steel,Deployment,Rose gold,Quartz,50m - 160ft - 5atm,10000.0,139.0,Typographer,Ladies,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,7.333333333333333,7.333333333333333,7.333333333333333,7.333333333333333,7.333333333333333,7.333333333333333,7.333333333333333,7.333333333333333,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
