style_id,upc_num,gender,collection,size,description,wholesale_price,retail_price,color,country_of_origin,warranty,band_color,band_material,case_material,clasp_type,dial_color,movement_type,water_resistant,max_cart_qty
ES4821,796483489783,Ladies,Scarlette Mini,32,FOSSIL / LADIES / SCARLETTE MINI 32MM,64.5,129,Black,Japan - JP,2 - Year International Limited Warranty,Two-Tone,Stainless Steel,Stainless Steel,Fold-Over,Black,Quartz,50m - 160ft - 5atm,10000.0
ES4822,796483489790,Ladies,Scarlette,32,FOSSIL / LADIES / SCARLETTE MINI 32MM,54.5,109,Black,Japan - JP,2 - Year International Limited Warranty,Brown,Stainless Steel,Stainless Steel,Fold-Over,Black,Quartz,50m - 160ft - 5atm,10000.0
ES4823,796483489721,Ladies,Copeland,34,FOSSIL / LADIES / COPELAND 34MM,60.0,120,White,Japan - JP,2 - Year International Limited Warranty,Nude,Leather,Stainless Steel,Buckle,White,Quartz,50m - 160ft - 5atm,10000.0
ES4824,796483489738,Ladies,Copeland,34,FOSSIL / LADIES / COPELAND 34MM,60.0,120,White,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Stainless Steel,Buckle,White,Quartz,50m - 160ft - 5atm,10000.0
ES4825,796483489745,Ladies,Copeland,34,FOSSIL / LADIES / COPELAND 34MM,60.0,120,Blue,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Blue,Quartz,50m - 160ft - 5atm,10000.0
ES4827,796483480629,Ladies,Carlie Mini V-Day,28,FOSSIL / LADIES / CARLIE MINI 28MM,44.5,89,White,Japan - JP,2 - Year International Limited Warranty,Pink,Leather,Stainless Steel,Buckle,White,Quartz,50m - 160ft - 5atm,10000.0
ES4828,796483480636,Ladies,Carlie Mini V-Day,28,FOSSIL / LADIES / CARLIE MINI 28MM,54.5,109,White,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Fold-Over,White,Quartz,50m - 160ft - 5atm,10000.0
ES4829,796483480643,Ladies,Carlie Mini V-Day,28,FOSSIL / LADIES / CARLIE MINI 28MM,54.5,109,Black,Japan - JP,2 - Year International Limited Warranty,Black,Stainless Steel,Stainless Steel,Fold-Over,Black,Quartz,50m - 160ft - 5atm,10000.0
ES4830,796483480650,Ladies,Carlie Mini,28,FOSSIL / LADIES / CARLIE MINI 28MM,44.5,89,White,Japan - JP,2 - Year International Limited Warranty,Red,Leather,Stainless Steel,Buckle,White,Quartz,50m - 160ft - 5atm,10000.0
ES4833,796483490277,Ladies,Carlie Mini,12,FOSSIL / LADIES / CARLIE MINI 28MM,49.5,99,White,Japan - JP,2 - Year International Limited Warranty,Nude,Leather,Stainless Steel,Buckle,White,Quartz,30m - 100ft - 3atm,10000.0
ES4834,796483490284,Ladies,Carlie Mini,12,FOSSIL / LADIES / CARLIE MINI 28MM,49.5,99,White,Japan - JP,2 - Year International Limited Warranty,Grey,Leather,Stainless Steel,Buckle,White,Quartz,30m - 100ft - 3atm,10000.0
ES4835,796483490291,Ladies,Carlie Mini,12,FOSSIL / LADIES / CARLIE MINI 28MM,49.5,99,White,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,White,Quartz,30m - 100ft - 3atm,10000.0
ES4836,796483490307,Ladies,Carlie Mini,28,FOSSIL / LADIES / CARLIE MINI 28MM,64.5,129,White,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Fold-Over,White,Quartz,50m - 160ft - 5atm,10000.0
ES4837,796483490314,Ladies,Carlie Mini,12,FOSSIL / LADIES / CARLIE MINI 28MM,64.5,129,White,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Fold-Over,White,Quartz,30m - 100ft - 3atm,10000.0
ES4839,796483490239,Ladies,Carlie Mini,12,FOSSIL / LADIES / CARLIE MINI 28MM,54.5,109,White,Japan - JP,2 - Year International Limited Warranty,Nude,Leather,Stainless Steel,Buckle,White,Quartz,30m - 100ft - 3atm,10000.0
ES4861,796483490352,Ladies,Carlie,16,FOSSIL / LADIES / CARLIE 35MM,54.5,109,Brown,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Brown,Quartz,50m - 160ft - 5atm,10000.0
ES4862,796483489851,Ladies,Daisy 3 Hand,14,FOSSIL / LADIES / DAISY 3 HAND 34MM,65.0,130,White,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Stainless Steel,Buckle,White,Quartz,50m - 160ft - 5atm,10000.0
ES4863,796483489844,Ladies,Daisy 3 Hand,14,FOSSIL / LADIES / DAISY 3 HAND 34MM,65.0,130,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,10000.0
ES4864,796483489837,Ladies,Daisy 3 Hand,14,FOSSIL / LADIES / DAISY 3 HAND 34MM,65.0,130,White,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Fold-Over,White,Quartz,50m - 160ft - 5atm,10000.0
ES4867SET,796483480698,Ladies,Carlie Mini V-Day,12,FOSSIL / LADIES / CARLIE MINI 28MM,69.5,139,White,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Fold-Over,White,Quartz,50m - 160ft - 5atm,10000.0
ES4877,796483497511,Ladies,Gwen,34,FOSSIL / LADIES / GWEN 34MM,69.5,139,Rose Gold,Japan - JP,2 - Year International Limited Warranty,Nude,Leather,Stainless Steel,Buckle,Rose Gold,Quartz,50m - 160ft - 5atm,10000.0
ES4878,796483497528,Ladies,Gwen,34,FOSSIL / LADIES / GWEN 34MM,69.5,139,Rose Gold,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Silver,Quartz,50m - 160ft - 5atm,10000.0
ES4879,796483497535,Ladies,Gwen,34,FOSSIL / LADIES / GWEN 34MM,80.0,160,Rose Gold,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Deployment,Rose Gold,Quartz,50m - 160ft - 5atm,10000.0
ES4880,796483497542,Ladies,Gwen,34,FOSSIL / LADIES / GWEN 34MM,69.5,139,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Deployment,Silver,Quartz,50m - 160ft - 5atm,10000.0
ES4881,796483497559,Ladies,Gwen,34,FOSSIL / LADIES / GWEN 34MM,79.5,159,Silver,Japan - JP,2 - Year International Limited Warranty,Multi,Stainless Steel,Stainless Steel,Deployment,Silver,Quartz,50m - 160ft - 5atm,10000.0
ES4882,796483482913,Ladies,Josey,34,FOSSIL / LADIES / JOSEY 34MM,54.5,109,Rose Gold,Japan - JP,2 - Year International Limited Warranty,Nude,Leather,Stainless Steel,Buckle,Silver,Quartz,50m - 160ft - 5atm,100.0
ES4883,796483483019,Ladies,Josey,34,FOSSIL / LADIES / JOSEY 34MM,59.5,119,Rose Gold,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Silver,Quartz,50m - 160ft - 5atm,100.0
ES4884,796483482920,Ladies,Josey,34,FOSSIL / LADIES / JOSEY 34,64.5,129,Rose Gold,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Buckle,Silver,No movement type reported,50m - 160ft - 5atm,100.0
ES4885,796483482937,Ladies,Josey,34,FOSSIL / LADIES / JOSEY 34MM,64.5,129,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Buckle,Silver,Quartz,50m - 160ft - 5atm,100.0
ES4887,796483482951,Ladies,Josey,34,FOSSIL / LADIES / JOSEY 34MM,64.5,129,Gold,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,Buckle,Silver,Quartz,50m - 160ft - 5atm,100.0
ES4888,796483485044,Ladies,Izzy,16,FOSSIL / LADIES / IZZY 35MM,70.0,140,Cream,Japan - JP,2 - Year International Limited Warranty,Nude,Leather,Stainless Steel,Buckle,Cream,Quartz,50m - 160ft - 5atm,10000.0
ES4889,796483485051,Ladies,Izzy,16,FOSSIL / LADIES / IZZY 35MM,70.0,140,Gray,Japan - JP,2 - Year International Limited Warranty,Grey,Leather,Stainless Steel,Buckle,Grey,Quartz,50m - 160ft - 5atm,10000.0
ES4890,796483482821,Ladies,Izzy,35,FOSSIL / LADIES / IZZY 35MM,74.5,149,Gold,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,Fold-Over,Gold,Quartz,50m - 160ft - 5atm,10000.0
ES4896,796483517462,Ladies,Sadie,38,FOSSIL / LADIES / SADIE 38MM,79.5,159,Multi,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Fold-Over,Mother Of Pearl,Quartz,50m - 160ft - 5atm,10000.0
ES4897,796483498433,Ladies,Scarlette Mini,32,FOSSIL / LADIES / SCARLETTE MINI 32MM,70.0,140,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Deployment,Silver,Quartz,50m - 160ft - 5atm,10000.0
ES4898,796483498440,Ladies,Scarlette Mini,32,FOSSIL / LADIES / SCARLETTE MINI 32MM,70.0,140,Rose Gold,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Deployment,Rose Gold,Quartz,50m - 160ft - 5atm,10000.0
ES4899,796483498457,Ladies,Scarlette Mini,32,FOSSIL / LADIES / SCARLETTE MINI 32MM,70.0,140,Silver,Japan - JP,2 - Year International Limited Warranty,Multi,Stainless Steel,Stainless Steel,Deployment,Blue,Quartz,50m - 160ft - 5atm,10000.0
ES4900,796483498464,Ladies,Scarlette Mini,32,FOSSIL / LADIES / SCARLETTE MINI 32MM,64.5,129,Rose Gold,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Deployment,Rose Gold,Quartz,50m - 160ft - 5atm,10000.0
ES4901,796483498471,Ladies,Scarlette Mini,32,FOSSIL / LADIES / SCARLETTE MINI 32MM,64.5,129,Rose Gold,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Deployment,Rose Gold,Quartz,50m - 160ft - 5atm,10000.0
ES4902,796483498488,Ladies,Scarlette Mini,32,FOSSIL / LADIES / SCARLETTE MINI 32MM,64.5,129,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Deployment,Silver,Quartz,50m - 160ft - 5atm,10000.0
ES4903,796483498495,Ladies,Scarlette Mini,32,FOSSIL / LADIES / SCARLETTE MINI 32MM,64.5,129,Gold,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,Deployment,Gold,Quartz,50m - 160ft - 5atm,10000.0
ES4904,796483498501,Ladies,Scarlette Mini,32,FOSSIL / LADIES / SCARLETTE MINI 32MM,64.5,129,Gold,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,Deployment,Gold,Quartz,50m - 160ft - 5atm,10000.0
ES4905,796483498518,Ladies,Scarlette Mini,32,FOSSIL / LADIES / SCARLETTE MINI 32MM,64.5,129,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Deployment,Silver,Quartz,50m - 160ft - 5atm,10000.0
ES4913SET,796483498150,Ladies,Copeland,34,FOSSIL / LADIES / COPELAND 34MM,64.5,129,Silver,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Blue,Quartz,50m - 160ft - 5atm,10000.0
ES4914SET,796483498167,Ladies,Daisy 3 Hand,34,FOSSIL / LADIES / DAISY 3 HAND 34MM,64.5,129,Silver,Japan - JP,2 - Year International Limited Warranty,Multi,Stainless Steel,Stainless Steel,Deployment,Silver,Quartz,50m - 160ft - 5atm,10000.0
ES4918,796483503496,Ladies,Carlie,34,FOSSIL / LADIES / CARLIE 34MM,69.5,139,Rose Gold,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Deployment,Rose Gold,Quartz,50m - 160ft - 5atm,10000.0
ES4919,796483503502,Ladies,Carlie,34,FOSSIL / LADIES / CARLIE 34MM,59.5,119,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Deployment,Silver,Quartz,50m - 160ft - 5atm,10000.0
ES4920,796483503915,Ladies,Sadie Multifunction,38,FOSSIL / LADIES / SADIE MULTIFUNCTION 38MM,74.5,149,Gold,Japan - JP,1 - Year International Limited Warranty,Two-Tone,Stainless Steel,Stainless Steel,Fold-Over,Blue,Quartz,50m - 160ft - 5atm,10000.0
ES4932,796483508644,Ladies,Jacqueline,36,FOSSIL / LADIES / JACQUELINE 36MM,64.5,129,Multicolor,Japan - JP,2 - Year International Limited Warranty,Nude,Leather,Stainless Steel,Buckle,Tan,Quartz,30m - 100ft - 3atm,10000.0
ES4934,796483508668,Ladies,Winnie,38,FOSSIL / LADIES / WINNIE 38MM,74.5,149,Rose Gold,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Deployment,Rose Gold,Quartz,30m - 100ft - 3atm,10000.0
ES4939,796483510951,Ladies,Winnie,36,FOSSIL / LADIES / WINNIE 36MM,64.5,129,Blue,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Stainless Steel,Buckle,Gold,Quartz,30m - 100ft - 3atm,10000.0
ES4943,796483511026,Ladies,Monroe,38,FOSSIL / LADIES / MONROE 38MM,59.5,119,Black,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,10000.0
ES4944,796483511033,Ladies,Monroe,38,FOSSIL / LADIES / MONROE 38MM,59.5,119,Green,Japan - JP,2 - Year International Limited Warranty,Green,Leather,Stainless Steel,Buckle,Green,Quartz,50m - 160ft - 5atm,10000.0
ES4945,796483511057,Ladies,Monroe,38,FOSSIL / LADIES / MONROE 38MM,69.5,139,Gold,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,Fold-Over,Gold,Quartz,50m - 160ft - 5atm,10000.0
ES4946,796483511040,Ladies,Monroe,38,FOSSIL / LADIES / MONROE 38MM,69.5,139,Rose Gold,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,Fold-Over,Rose Gold,Quartz,50m - 160ft - 5atm,10000.0
ES4947,796483520691,Ladies,Scarlette Mini,32,FOSSIL / LADIES / SCARLETTE MINI 32MM,64.5,129,Blue,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,Fold-Over,Blue,Quartz,50m - 160ft - 5atm,10000.0
