style_id,status,2015,2016,2017,2018,2019,2020,2021,2022-01,2022-02,2022-03,2022-04,qt_sales_order,total_sales_2022,qt_on_hand,monthly_avg_2022,wholesale_price,color,country_of_origin,warranty,band_color,band_material,case_material,clasp_type,dial_color,movement_type,water_resistant,max_cart_qty,retail_price,collection,gender,case_size
ES4140SET,DISCD,0.0,150.0,117.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,155.0,Jacqueline,Ladies,No case size reported
ES4145,No status reported,0.0,12.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3,Champagne,Japan - JP,2 - Year International Limited Warranty,No color reported,Stainless Steel,Stainless Steel,No clasp type reported,Champagne,Quartz,50m - 160ft - 5atm,10000.0,139.0,Riley,Ladies,38.0
ES4146,DISCD,0.0,15.0,133.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,145.0,Perfect boyfriend,Ladies,No case size reported
ES4147,DISCD,0.0,0.0,49.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,105.0,Virginia,Ladies,30.0
ES4148,DISCD,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,155.0,Gwynn,Ladies,No case size reported
ES4149,DISCD,0.0,0.0,43.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,115.0,Jacqueline,Ladies,No case size reported
ES4150,DISCD,0.0,0.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,115.0,Jacqueline,Ladies,No case size reported
ES4151,DISCD,0.0,0.0,22.0,42.0,19.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3,Mother of pearl,Japan - JP,2 - Year International Limited Warranty,Pink,Leather,Stainless Steel,Buckle,Mother Of Pearl,Quartz,30m - 100ft - 3atm,10000.0,109.0,Jacqueline,Ladies,36.0
ES4156,DISCD,0.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,145.0,Atwater,Ladies,28.0
ES4157,DISCD,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Atwater,Ladies,28.0
ES4158,DISCD,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Atwater,Ladies,28.0
ES4160,DISCD,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,145.0,Gazer,Ladies,No case size reported
ES4161,DISCD,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,145.0,Gazer,Ladies,No case size reported
ES4162,DISCD,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Gazer,Ladies,No case size reported
ES4163,DISCD,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,145.0,Gazer,Ladies,No case size reported
ES4172,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.49999999999999,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,165.0,Modern pursuit,Ladies,No case size reported
ES4173,DISCD,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,155.0,Perfect boyfriend,Ladies,No case size reported
ES4174,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Tailor,Ladies,No case size reported
ES4175,DISCD,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,145.0,Tailor,Ladies,No case size reported
ES4179,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,95.0,Original boyfriend,Ladies,No case size reported
ES4181,DISCD,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,115.0,Original boyfriend,Ladies,No case size reported
ES4182,DISCD,0.0,0.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Original boyfriend,Ladies,No case size reported
ES4183,DISCD,0.0,0.0,68.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,115.0,Neely,Ladies,No case size reported
ES4185,No status reported,0.0,0.0,27.0,72.0,31.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3,White,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,White,Quartz,50m - 160ft - 5atm,10000.0,119.0,Neely,Ladies,34.0
ES4186,DISCD,0.0,0.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,95.0,Neely,Ladies,34.0
ES4187,DISCD,0.0,0.0,39.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,95.0,Poptastic,Ladies,No case size reported
ES4188,DISCD,0.0,0.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,95.0,Poptastic,Ladies,No case size reported
ES4189,DISCD,0.0,0.0,41.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,95.0,Poptastic,Ladies,No case size reported
ES4194,DISCD,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Idealist,Ladies,No case size reported
ES4195,DISCD,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,155.0,Idealist,Ladies,No case size reported
ES4196,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,115.0,Idealist,Ladies,No case size reported
ES4197,DISCD,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Idealist,Ladies,No case size reported
ES4202SET,No status reported,0.0,0.0,98.0,68.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.3,White,Japan - JP,2 - Year International Limited Warranty,Pink,Leather,Stainless Steel,Buckle,White,Quartz,30m - 100ft - 3atm,10000.0,159.0,Jacqueline set,Ladies,36.0
ES4203,DISCD,0.0,0.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Jacqueline,Ladies,36.0
ES4204,DISCD,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,115.0,Jacqueline,Ladies,36.0
ES4205,DISCD,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Jacqueline,Ladies,36.0
ES4206,DISCD,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,White,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,White,Quartz,30m - 100ft - 3atm,10000.0,95.0,Jacqueline,Ladies,36.0
ES4208,DISCD,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,115.0,Jacqueline,Ladies,36.0
ES4209,DISCD,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,White,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,White,Quartz,50m - 160ft - 5atm,10000.0,115.0,Jacqueline,Ladies,36.0
ES4210,DISCD,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Jacqueline,Ladies,26.0
ES4216,DISCD,0.0,0.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,115.0,Idealist,Ladies,36.0
ES4219,DISCD,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5,Green,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Fold-Over,Green,Quartz,50m - 160ft - 5atm,10000.0,155.0,Perfect boyfriend,Ladies,39.0
ES4222,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.49999999999999,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,165.0,Modern pursuit,Ladies,39.0
ES4223,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,105.0,Tailor,Ladies,35.0
ES4225,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Tailor,Ladies,35.0
ES4229,DISCD,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Original boyfriend,Ladies,38.0
ES4234,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Original boyfriend,Ladies,38.0
ES4235,DISCD,0.0,0.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.5,White,Japan - JP,2 - Year International Limited Warranty,White,Silicone,Stainless Steel,Buckle,White,Quartz,50m - 160ft - 5atm,10000.0,145.0,Caiden,Ladies,38.0
ES4236,No status reported,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Caiden,Ladies,38.0
ES4237,No status reported,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,155.0,Caiden,Ladies,38.0
ES4238,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Caiden,Ladies,38.0
ES4243,No status reported,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,White,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,White,Quartz,50m - 160ft - 5atm,10000.0,105.0,Atwater,Ladies,34.0
ES4245,No status reported,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,Gray,Japan - JP,2 - Year International Limited Warranty,Grey,Leather,Stainless Steel,Buckle,Grey,Quartz,50m - 160ft - 5atm,10000.0,125.0,Atwater,Ladies,35.0
ES4246,DISCD,0.0,0.0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.49999999999999,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,165.0,Gazer,Ladies,40.0
ES4248SET,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,155.0,Idealist,Ladies,36.0
ES4249SET,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,155.0,Riley,Ladies,38.0
ES4250,No status reported,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Perfect boyfriend,Ladies,39.0
ES4251,No status reported,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,105.0,Micah,Ladies,32.0
ES4252,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,115.0,Micah,Ladies,32.0
ES4253,DISCD,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,95.0,Micah,Ladies,32.0
ES4254,DISCD,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,115.0,Micah,Ladies,32.0
ES4255,DISCD,0.0,0.0,27.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,105.0,Neely,Ladies,34.0
ES4257,DISCD,0.0,0.0,28.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Tailor,Ladies,35.0
ES4258,DISCD,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.49999999999999,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,165.0,Tailor,Ladies,35.0
ES4259,DISCD,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.49999999999999,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,165.0,Tailor,Ladies,35.0
ES4260,No status reported,0.0,0.0,27.0,112.0,67.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3,White,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Stainless Steel,No clasp type reported,White,Quartz,50m - 160ft - 5atm,10000.0,139.0,Tailor,Ladies,35.0
ES4262,DISCD,0.0,0.0,51.0,406.0,111.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,No clasp type reported,Silver,Quartz,50m - 160ft - 5atm,10000.0,139.0,Tailor,Ladies,35.0
ES4263,DISCD,0.0,0.0,51.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5,Gold,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,Fold-Over,Gold,Quartz,30m - 100ft - 3atm,10000.0,155.0,Tailor,Ladies,35.0
ES4264,No status reported,0.0,0.0,29.0,291.0,163.0,59.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.3,Rose gold,Japan - JP,2 - Year International Limited Warranty,Rose Gold,Stainless Steel,Stainless Steel,No clasp type reported,Rose Gold,Quartz,50m - 160ft - 5atm,10000.0,159.0,Tailor,Ladies,35.0
ES4266,No status reported,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Vintage muse,Ladies,40.0
ES4267,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.49999999999999,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,175.0,Gazer,Ladies,40.0
ES4268,DISCD,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,115.0,Micah,Ladies,32.0
ES4269,No status reported,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Micah,Ladies,32.0
ES4270,DISCD,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Micah,Ladies,32.0
ES4273,DISCD,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,115.0,Jacqueline,Ladies,36.0
ES4274,No status reported,0.0,0.0,38.0,100.0,90.0,23.0,27.0,0.0,0.0,24.0,0.0,1.0,24.0,35.0,6.0,84.0,Blue,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,Blue,Quartz,50m - 160ft - 5atm,10000.0,120.0,Jacqueline,Ladies,36.0
ES4275,DISCD,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,155.0,Jacqueline,Ladies,36.0
ES4277,DISCD,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,115.0,Georgia small,Ladies,26.0
ES4278,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,185.0,Idealist,Ladies,36.0
ES4279,DISCD,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Idealist slim,Ladies,36.0
ES4280,DISCD,0.0,0.0,29.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Idealist slim,Ladies,36.0
ES4281,DISCD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Idealist slim,Ladies,36.0
ES4282,DISCD,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,No color reported,No country reported,No warranty reported,No color reported,No band material reported,No case material reported,No clasp type reported,No dial color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Idealist slim,Ladies,36.0
