style_id,retail_price,upc_num,description,collection,case,gender,status,2015,2016,2017,2018,2019,2020,2021,2022-01,2022-02,2022-03,2022-04,qt_sales_order,total_sales_2022,qt_on_hand,monthly_avg_2022
ME3061,219.0,796483151949,FOSSIL / MENS / TOWNSMAN,TOWNSMAN,44MM,MEN,No status reported,0.0,24.0,27.0,41.0,1.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3071,245.0,796483168954,FOSSIL / LADIES / JACQUELINE,JACQUELINE,27MM,LADIES,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3073,245.0,796483167711,FOSSIL / MENS / TOWNSMAN,TOWNSMAN,44MM,MEN,No status reported,6.0,9.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3081,245.0,796483182363,FOSSIL / MENS / MODERN MACHINE,MODERN MACHINE,50MM,MEN,No status reported,10.0,40.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3083,225.0,796483182356,FOSSIL / MENS / MODERN MACHINE,MODERN MACHINE,50MM,MEN,No status reported,0.0,29.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3098,249.0,796483211926,FOSSIL / MENS / TOWNSMAN,TOWNSMAN,44MM,MEN,No status reported,0.0,3.0,6.0,20.0,23.0,18.0,33.0,1.0,0.0,1.0,1.0,0.0,3.0,27.0,0.75
ME3099,169.0,796483212916,FOSSIL / MENS / GRANT,GRANT,44MM,MEN,No status reported,5.0,13.0,24.0,93.0,19.0,39.0,77.0,1.0,21.0,6.0,1.0,1.0,29.0,9.0,7.25
ME3103,219.0,796483212954,FOSSIL / MENS / GRANT,GRANT,44MM,MEN,No status reported,0.0,22.0,29.0,61.0,52.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3104,219.0,796483212657,FOSSIL / MENS / TOWNSMAN,TOWNSMAN,44MM,MEN,No status reported,5.0,30.0,35.0,81.0,46.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3105,219.0,796483212664,FOSSIL / MENS / TOWNSMAN,TOWNSMAN,44MM,MEN,No status reported,20.0,42.0,71.0,73.0,43.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3107,219.0,796483212671,FOSSIL / MENS / TOWNSMAN,TOWNSMAN,44MM,MEN,No status reported,20.0,36.0,34.0,40.0,28.0,0.0,39.0,0.0,1.0,4.0,2.0,0.0,7.0,24.0,1.75
ME3110,219.0,796483226937,FOSSIL / MENS / TOWNMAN,TOWNSMAN,44MM,MEN,No status reported,0.0,50.0,85.0,109.0,85.0,42.0,53.0,5.0,5.0,1.0,1.0,1.0,12.0,35.0,3.0
ME3140,249.0,796483314597,FOSSIL / MENS / GRANT SPORT AUTOMATIC,GRANT SPORT AUTOMATIC,44MM,MEN,No status reported,0.0,0.0,20.0,21.0,61.0,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3148,225.0,796483329188,FOSSIL / MENS / CREWMASTER,CREWMASTER,46MM,MEN,No status reported,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3154,249.0,796483346352,FOSSIL / MENS / TOWNSMAN,TOWNSMAN,48MM,MEN,No status reported,0.0,0.0,23.0,72.0,38.0,0.0,21.0,0.0,5.0,20.0,2.0,0.0,27.0,30.0,6.75
ME3155,249.0,796483346345,FOSSIL / MENS / TOWNSMAN,TOWNSMAN,48MM,MEN,No status reported,0.0,0.0,15.0,15.0,13.0,14.0,27.0,1.0,1.0,11.0,1.0,0.0,14.0,22.0,3.5
ME3158,249.0,796483392762,FOSSIL / MENS / THE COMMUTER  42MM,THE COMMUTER  ,42MM,MENS,2018H3,0.0,0.0,0.0,28.0,14.0,17.0,16.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0
ME3159,249.0,796483392779,FOSSIL / MENS / THE COMMUTER 42MM,THE COMMUTER  ,42MM,MENS,2018H3,0.0,0.0,0.0,30.0,34.0,15.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3160,219.0,796483424548,FOSSIL / MEN / NEUTRA 44MM,NEUTRA,44MM,MENS,No status reported,0.0,0.0,0.0,0.0,7.0,26.0,5.0,3.0,3.0,1.0,0.0,0.0,7.0,18.0,1.75
ME3161,219.0,796483424555,FOSSIL / GENTS / NEUTRA AUTO 44MM, NEUTRA AUTO,44MM,MENS,2019H2,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3162,195.0,796483438101,FOSSIL / MENS / CHASE AUTOMATIC 42MM,CHASE AUTOMATIC,42MM,MENS,2019H2,0.0,0.0,0.0,0.0,17.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,20.0,0.5
ME3164,189.0,796483442634,FOSSIL / LADIES / TAILOR ME 35MM,TAILOR ME,35MM,LADIES,2019H4,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3165,219.0,796483442283,FOSSIL / LADIES / TAILOR ME 35MM,TAILOR ME,35MM,LADIES,No status reported,0.0,0.0,0.0,0.0,0.0,20.0,22.0,2.0,4.0,0.0,3.0,0.0,9.0,0.0,2.25
ME3166,189.0,796483442290,FOSSIL / LADIES / TAILOR ME 35MM,TAILOR ME,35MM,LADIES,2019H2,0.0,0.0,0.0,0.0,10.0,20.0,16.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,0.25
ME3167,219.0,796483445604,FOSSIL / MENS / TOWNSMAN 44MM,TOWNSMAN,44MM,MENS,2019H2,0.0,0.0,0.0,0.0,30.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3168,175.0,796483450035,FOSSIL / MENS / BARSTOW AUTOMATIC 42MM,BARSTOW AUTOMATIC,42MM,MENS,2019H3,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3170,219.0,796483471948,FOSSIL / MENS / TOWNSMAN AUTO 44MM,TOWNSMAN AUTO,44MM,MENS,2019H4,0.0,0.0,0.0,0.0,0.0,20.0,47.0,6.0,1.0,3.0,2.0,0.0,12.0,35.0,3.0
ME3171,219.0,796483471955,FOSSIL / MENS / TOWNSMAN AUTO 44MM,TOWNSMAN AUTO,44MM,MENS,2019H4,0.0,0.0,0.0,0.0,0.0,20.0,40.0,2.0,1.0,2.0,1.0,0.0,6.0,27.0,1.5
ME3172,249.0,796483477858,FOSSIL / MENS / TOWNSMAN AUTO 44MM,TOWNSMAN AUTO,44MM,MENS,2019H4,0.0,0.0,0.0,0.0,0.0,10.0,19.0,0.0,3.0,1.0,2.0,1.0,6.0,36.0,1.5
ME3175,219.0,796483480537,FOSSIL / LADIES / CARLIE 35MM,CARLIE,35MM,LADIES,2020H1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,2.0,1.0,1.0,6.0,6.0,1.5
ME3176,219.0,796483480544,FOSSIL / LADIES / CARLIE 35MM,CARLIE,35MM,LADIES,2020H1,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0
ME3178,219.0,796483480384,FOSSIL / MENS / FORRESTER AUTOMATIC 42MM,FORRESTER AUTO,42MM,MENS,No status reported,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3180,219.0,796483480445,FOSSIL / MENS / FORRESTER AUTO 42MM,FORRESTER AUTO,42MM,MENS,No status reported,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3181,249.0,796483480841,FOSSIL / MENS / TOWNSMAN 48MM,TOWNSMAN,48MM,MENS,No status reported,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,3.0,1.0,0.0,0.0,4.0,23.0,1.0
ME3183,249.0,796483497702,FOSSIL / MENS / NEUTRA AUTOMATIC 44MM,NEUTRA,44MM,MENS,2020H2,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.5
ME3184,219.0,796483497696,FOSSIL / MENS / NEUTRA AUTOMATIC 44MM,NEUTRA,44MM,MENS,2020H2,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,2.75
ME3185,249.0,796483497689,FOSSIL / MENS / NEUTRA AUTOMATIC 44MM,NEUTRA AUTOMATIC,44MM,MENS,2020H2,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.0,0.0,1.0,1.0,2.0,24.0,0.5
ME3186,189.0,796483497672,FOSSIL / LADIES / TAILOR ME 35MM,TAILOR ME,35MM,LADIES,2020H2,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,3.75
ME3187,219.0,796483497665,FOSSIL / LADIES / TAILOR ME 35MM,TAILOR ME,35MM,LADIES,2020H2,0.0,0.0,0.0,0.0,0.0,20.0,7.0,0.0,3.0,0.0,1.0,0.0,4.0,4.0,1.0
ME3188,189.0,796483511064,FOSSIL / LADIES / CARLIE MINI ME 28MM,CARLIE MINI,28MM,LADIES,2020H3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,1.0,2.0,1.0,6.0,5.0,1.5
ME3189,189.0,796483511071,FOSSIL / LADIES / CARLIE MINI ME 28MM,CARLIE MINI,28MM,LADIES,2020H3,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,2.0,1.0,0.0,1.0,5.0,10.0,1.25
ME3190,189.0,796483513259,FOSSIL / MENS / FB - 01 AUTOMATIC 42MM,FB,42MM,MENS,2020H3,0.0,0.0,0.0,0.0,0.0,4.0,48.0,3.0,3.0,2.0,4.0,1.0,12.0,19.0,3.0
ME3191,189.0,796483513242,FOSSIL / MENS / FB - 01 AUTOMATIC 42MM,FB-01,42MM,MENS,2020H3,0.0,0.0,0.0,0.0,0.0,4.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3195,219.0,796483530492,FOSSIL / GENTS / NEUTRA AUTOMATIC 44MM,NEUTRA,44MM,GENTS,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,6.0,2.0,0.0,14.0,38.0,3.5
ME3196,249.0,796483530508,FOSSIL / MENS / NEUTRA AUTOMATIC 44MM,NEUTRA,44MM,MENS,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,3.0,1.0,1.0,5.0,22.0,1.25
ME3197,279.0,796483530546,FOSSIL / GENTS / TOWNSMAN 44MM,TOWNSMAN,44MM,GENTS,2021H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,1.0,13.0,26.0,3.25
ME3198,219.0,796483530317,FOSSIL / LADIES / LYRIC 33MM,LYRIC,33MM,LADIES,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3199,189.0,796483530218,FOSSIL / LADIES / LYRIC 33MM,LYRIC,33MM,LADIES,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,10.0,28.0,2.5
ME3200,249.0,796483534438,FOSSIL / MENS / 44MM TOWNSMAN 44MM,44MM TOWNSMAN,44MM,MENS,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,3.0,4.0,0.0,1.0,9.0,17.0,2.25
ME3201,189.0,796483534445,FOSSIL / MENS / FB-01 AUTOMATIC 42MM,FB-01 AUTOMATIC,42MM,MENS,2021H2,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,3.0,3.0,1.0,2.0,9.0,12.0,2.25
ME3206,249.0,796483555068,FOSSIL / GENTS / EVERETT 42MM,EVERETT,42MM,GENTS,2021H4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,8.0,31.0,2.0
ME3207,219.0,796483555075,FOSSIL / GENTS / EVERETT 42MM,EVERETT,42MM,GENTS,2021H4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,13.0,27.0,3.25
ME3208,219.0,796483555082,FOSSIL / GENTS / EVERETT 42MM,EVERETT,42MM,GENTS,2021H4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,8.0,41.0,2.0
ME3209,249.0,796483555112,FOSSIL / GENTS / NEUTRA 44MM,NEUTRA,44MM,GENTS,2021H4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,13.0,7.0,3.25
ME3210,249.0,796483555099,FOSSIL / GENTS / TOWNSMAN 44MM,TOWNSMAN,44MM,GENTS,2021H4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,10.0,20.0,2.5
ME3211,189.0,796483555549,FOSSIL / LADIES / STELLA 34MM,STELLA,34MM,LADIES,2021H4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,0.25
ME3212,169.0,796483555556,FOSSIL / LADIES / STELLA 34MM,STELLA,34MM,LADIES,2021H4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,2.5
CE1111,230.0,796483547278,FOSSIL / LADIES / FB-01 36MM,FB-01,36MM,LADIES,2021H3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,1.0
ES5204,140.0,796483569003,FOSSIL / LADIES / MINIMALIST 40MM,MINIMALIST,40MM,LADIES,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,8.0,0.5
FS5911,150.0,796483562004,FOSSIL / GENTS / FB - 01 42MM,FB - 01,42MM,GENTS,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,0.25
FS5905,170.0,796483567054,FOSSIL / GENTS / NEUTRA 42MM,NEUTRA,42MM,GENTS,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,16.0,1.0
ES5157,150.0,796483561151,FOSSIL / LADIES / CARLIE 35MM,CARLIE,35MM,LADIES,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,7.0,13.0,1.75
FS5782,160.0,796483533400,FOSSIL / MENS / GARRETT 44MM,GARRETT,44MM,MENS,2021H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,11.0,8.0,2.75
ES5180SET,150.0,796483567443,FOSSIL / LADIES / CARLIE SET 28MM,CARLIE SET,28MM,LADIES,2021H4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,4.0,22.0,4.0,5.5
ES5153,150.0,796483561373,FOSSIL / LADIES / STELLA 37MM,STELLA,37MM,LADIES,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,4.0,9.0,1.0
FS5893,150.0,796483561830,FOSSIL / GENTS / FB - 01 42MM,FB - 01,42MM,GENTS,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,0.25
FS5908,180.0,796483561939,FOSSIL / GENTS / NEUTRA 42MM,NEUTRA,42MM,GENTS,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,15.0,1.25
ME3214,210.0,796483561380,FOSSIL / LADIES / STELLA 34MM,STELLA,34MM,LADIES,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,17.0,0.5
ES5179SET,150.0,796483567436,FOSSIL / LADIES / GABBY SET 34MM,GABBY SET,34MM,LADIES,2021H4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,5.0,22.0,3.0,5.5
ES5160,130.0,796483561175,FOSSIL / LADIES / CARLIE 35MM,CARLIE,35MM,LADIES,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
ES5168,140.0,796483568198,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
FS5902,160.0,796483566910,FOSSIL / GENTS / NEUTRA 44MM,NEUTRA,44MM,GENTS,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
FS5903,170.0,796483567061,FOSSIL / GENTS / NEUTRA 42MM,NEUTRA,42MM,GENTS,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.25
FS5904,170.0,796483567078,FOSSIL / GENTS / NEUTRA 42MM,NEUTRA,42MM,GENTS,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
FS5906,190.0,796483561892,FOSSIL / GENTS / NEUTRA 42MM,NEUTRA,42MM,GENTS,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,14.0,0.75
ES5158,150.0,796483561168,FOSSIL / LADIES / CARLIE 35MM,CARLIE,35MM,LADIES,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,6.0,13.0,11.0,3.25
ES5166,160.0,796483568174,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,2.0,13.0,20.0,3.25
FS5901,140.0,796483566880,FOSSIL / GENTS / MACHINE 42MM,MACHINE,42MM,GENTS,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0
ES5164,160.0,796483568150,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,9.0,19.0,2.25
FS5900,140.0,796483566873,FOSSIL / GENTS / MACHINE 42MM,MACHINE,42MM,GENTS,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,27.0,0.75
ES5151,150.0,796483561359,FOSSIL / LADIES / STELLA 37MM,STELLA,37MM,LADIES,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,4.0,19.0,1.0
ES5173,150.0,796483561403,FOSSIL / LADIES / SCARLETTE 32MM,SCARLETTE,32MM,LADIES,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,5.0,19.0,1.25
FS5899,160.0,796483561854,FOSSIL / GENTS / MACHINE 42MM,MACHINE,42MM,GENTS,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,28.0,0.5
ES5165,160.0,796483568167,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,23.0,0.5
ES5167,160.0,796483568181,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,4.0,20.0,1.0
FS5898,180.0,796483566897,FOSSIL / GENTS / BRONSON 44MM,BRONSON,44MM,GENTS,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
ES5159,150.0,796483561144,FOSSIL / LADIES / CARLIE 35MM,CARLIE,35MM,LADIES,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,7.0,22.0,11.0,5.5
ES5156,150.0,796483568075,FOSSIL / LADIES / CARLIE 35MM,CARLIE,35MM,LADIES,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,11.0,24.0,2.75
ES5176SET,260.0,796483561199,FOSSIL / LADIES / THE ANDY AND ADDISON SET 30MM,THE ANDY AND ADDISON SET,30MM,LADIES,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
ES5181SET,150.0,796483572690,FOSSIL / LADIES / SCARLETTE 32MM,SCARLETTE,32MM,LADIES,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,9.0,82.0,2.25
FS5912,190.0,796483570818,FOSSIL / GENTS / EVERETT 45MM,EVERETT,45MM,GENTS,2022H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
FS5909,150.0,796483564725,FOSSIL / GENTS / MACHINE 42MM,MACHINE,42MM,GENTS,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
FS5925,140.0,796483570856,FOSSIL / GENTS / DAYLINER 42MM,DAYLINER,42MM,GENTS,2022H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
FS5929,130.0,796483570276,FOSSIL / GENTS / FB - 01 42MM,FB-01,42MM,GENTS,2022H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
ES5184,120.0,796483570382,FOSSIL / LADIES / SCARLETTE 32MM,SCARLETTE,32MM,LADIES,2022H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
ES5185,150.0,796483570405,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,2022H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,28.0,0.0
ES5192,170.0,796483570375,FOSSIL / LADIES / STELLA 37MM,STELLA,37MM,LADIES,2022H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
FS5924,140.0,796483570825,FOSSIL / GENTS / DAYLINER 42MM,DAYLINER,42MM,GENTS,2022H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
ES4320,135.0,796483354272,FOSSIL / LADIES / SCARLETTE MINI 32MM,SCARLETTE MINI,32MM,LADIES,DISCD,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4339,119.0,796483361553,FOSSIL / LADIES / NEELY 34MM,NEELY,34MM,LADIES,DISCD,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4340,125.0,796483361560,FOSSIL / LADIES / GEORGIA 26MM,GEORGIA,26MM,LADIES,DISCD,0.0,0.0,7.0,41.0,10.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4342,135.0,796483363656,FOSSIL / LADIES / CARLIE 35MM,CARLIE,35MM,LADIES,DISCD,0.0,0.0,29.0,399.0,223.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4397,155.0,796483391017,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE,36MM,LADIES,DISCD,0.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4404,155.0,796483391383,FOSSIL / LADIES / NEELY 34MM,NEELY,34MM,LADIES,DISCD,0.0,0.0,0.0,92.0,58.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4408,155.0,757697667459,FOSSIL / LADIES / SCARLETTE 32MM,SCARLETTE ,32MM,LADIES,DISCD,0.0,0.0,0.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4425,135.0,796483396906,FOSSIL / LADIES / THE ESSENTIALIST 38MM,THE ESSENTIALIST ,38MM,LADIES,DISCD,0.0,0.0,0.0,61.0,88.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4427,155.0,796483396951,FOSSIL / LADIES / CARLIE 35MM,CARLIE ,35MM,LADIES,DISCD,0.0,0.0,0.0,34.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4430,105.0,796483396920,FOSSIL / LADIES / CARLIE 29MM,CARLIE ,29MM,LADIES,DISCD,0.0,0.0,0.0,97.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4431,105.0,796483396937,FOSSIL / LADIES / CARLIE 29MM,CARLIE ,29MM,LADIES,DISCD,0.0,0.0,0.0,77.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4438,169.0,796483397026,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE ,36MM,LADIES,DISCD,0.0,0.0,0.0,86.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4439,165.0,796483397033,FOSSIL / LADIES / JACQUELINE 36MM,JACQUELINE ,36MM,LADIES,DISCD,0.0,0.0,0.0,90.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4442,135.0,796483423985,FOSSIL / LADIES / CARLIE 35MM,CARLIE,35MM,LADIES,DISCD,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4467,145.0,757697672880,FOSSIL / LADIES / NEELY 34MM,NEELY,34MM,LADIES,DISCD,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4468,145.0,757697672897,FOSSIL / LADIES / NEELY 34MM,NEELY,34MM,LADIES,DISCD,0.0,0.0,0.0,4.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4488,135.0,796483420823,FOSSIL / LADIES / CARLIE 35MM,CARLIE,35MM,LADIES,DISCD,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4490,135.0,757697673757,FOSSIL / LADIES / JACQUELINE  36MM,JACQUELINE,36MM,LADIES,DISCD,0.0,0.0,0.0,0.0,68.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
